id,rim_width_mm,rim_shoulder_mm,parting_line_mm,dome_mm,plate_thick_mm,nose_radius_mm,alpha_deg,Cl,Cd,Cm,n_iter
geom_153,9.71,16.0,10.47,1.33,3.36,2.07,-4.0,-0.06849,0.06737,-0.03436,1000
geom_153,9.71,16.0,10.47,1.33,3.36,2.07,11.0,0.69957,0.21961,0.02485,1000
geom_153,9.71,16.0,10.47,1.33,3.36,2.07,14.0,0.83654,0.28545,0.04153,344
geom_153,9.71,16.0,10.47,1.33,3.36,2.07,2.0,0.22938,0.08579,-0.02578,1000
geom_153,9.71,16.0,10.47,1.33,3.36,2.07,5.0,0.40703,0.12194,-0.01571,1000
geom_153,9.71,16.0,10.47,1.33,3.36,2.07,8.0,0.55834,0.16497,0.00489,1000
geom_154,13.27,18.3,15.31,2.88,1.61,2.28,-1.0,-0.00982,0.05992,-0.00238,211
geom_154,13.27,18.3,15.31,2.88,1.61,2.28,-4.0,-0.10518,0.06767,-0.01331,219
geom_154,13.27,18.3,15.31,2.88,1.61,2.28,11.0,0.63379,0.226,0.03628,1000
geom_154,13.27,18.3,15.31,2.88,1.61,2.28,14.0,0.77338,0.2969,0.0462,1000
geom_154,13.27,18.3,15.31,2.88,1.61,2.28,2.0,0.11104,0.0684,0.00954,1000
geom_154,13.27,18.3,15.31,2.88,1.61,2.28,5.0,0.27878,0.10135,0.01888,1000
geom_154,13.27,18.3,15.31,2.88,1.61,2.28,8.0,0.44475,0.14965,0.03124,1000
geom_155,20.44,13.91,10.95,2.92,2.82,3.12,-1.0,0.0008,0.05064,-0.01315,1000
geom_155,20.44,13.91,10.95,2.92,2.82,3.12,-4.0,-0.11263,0.05605,-0.02445,961
geom_155,20.44,13.91,10.95,2.92,2.82,3.12,11.0,0.56535,0.17433,0.05553,1000
geom_155,20.44,13.91,10.95,2.92,2.82,3.12,14.0,0.68103,0.2321,0.0702,1000
geom_155,20.44,13.91,10.95,2.92,2.82,3.12,2.0,0.14432,0.0601,0.00215,1000
geom_155,20.44,13.91,10.95,2.92,2.82,3.12,5.0,0.32181,0.09397,0.01135,1000
geom_155,20.44,13.91,10.95,2.92,2.82,3.12,8.0,0.44582,0.12932,0.03459,1000
geom_156,20.34,19.31,15.77,2.95,1.67,3.05,-1.0,-0.00958,0.05444,-0.0037,1000
geom_156,20.34,19.31,15.77,2.95,1.67,3.05,-4.0,-0.09667,0.06467,-0.01812,1000
geom_156,20.34,19.31,15.77,2.95,1.67,3.05,11.0,0.52612,0.17603,0.05175,1000
geom_156,20.34,19.31,15.77,2.95,1.67,3.05,14.0,0.64833,0.23774,0.06259,1000
geom_156,20.34,19.31,15.77,2.95,1.67,3.05,2.0,0.10042,0.06034,0.0107,1000
geom_156,20.34,19.31,15.77,2.95,1.67,3.05,5.0,0.23179,0.07968,0.02761,1000
geom_156,20.34,19.31,15.77,2.95,1.67,3.05,8.0,0.37546,0.11836,0.04204,1000
geom_157,10.58,13.31,6.47,2.39,2.31,2.26,-1.0,0.05017,0.05474,-0.03068,1000
geom_157,10.58,13.31,6.47,2.39,2.31,2.26,-4.0,-0.09081,0.05903,-0.03421,307
geom_157,10.58,13.31,6.47,2.39,2.31,2.26,2.0,0.25201,0.07646,-0.033,1000
geom_157,10.58,13.31,6.47,2.39,2.31,2.26,5.0,0.40568,0.10333,-0.01632,1000
geom_157,10.58,13.31,6.47,2.39,2.31,2.26,8.0,0.54541,0.13778,0.00606,152
geom_158,17.79,17.19,8.42,0.47,2.35,3.01,-1.0,-0.01637,0.05129,-0.01279,1000
geom_158,17.79,17.19,8.42,0.47,2.35,3.01,-4.0,-0.12161,0.06063,-0.02302,190
geom_158,17.79,17.19,8.42,0.47,2.35,3.01,11.0,0.6224,0.17626,0.04028,1000
geom_158,17.79,17.19,8.42,0.47,2.35,3.01,14.0,0.76504,0.24111,0.05983,1000
geom_158,17.79,17.19,8.42,0.47,2.35,3.01,2.0,0.14875,0.06083,-0.00478,1000
geom_158,17.79,17.19,8.42,0.47,2.35,3.01,5.0,0.32882,0.09029,0.00114,1000
geom_158,17.79,17.19,8.42,0.47,2.35,3.01,8.0,0.47571,0.12807,0.01911,1000
geom_159,17.29,14.23,10.6,2.18,3.05,1.72,-1.0,0.01758,0.05098,-0.01769,1000
geom_159,17.29,14.23,10.6,2.18,3.05,1.72,-4.0,-0.09588,0.05645,-0.02755,1000
geom_159,17.29,14.23,10.6,2.18,3.05,1.72,11.0,0.59824,0.17875,0.04822,1000
geom_159,17.29,14.23,10.6,2.18,3.05,1.72,14.0,0.7113,0.23656,0.06487,1000
geom_159,17.29,14.23,10.6,2.18,3.05,1.72,2.0,0.16341,0.06022,-0.00425,1000
geom_159,17.29,14.23,10.6,2.18,3.05,1.72,5.0,0.34209,0.0929,0.00427,1000
geom_159,17.29,14.23,10.6,2.18,3.05,1.72,8.0,0.47621,0.1319,0.02678,1000
geom_160,16.55,18.18,11.19,0.91,2.04,1.92,-1.0,0.00897,0.05333,-0.01284,347
geom_160,16.55,18.18,11.19,0.91,2.04,1.92,-4.0,-0.08573,0.06107,-0.02261,1000
geom_160,16.55,18.18,11.19,0.91,2.04,1.92,11.0,0.6415,0.20001,0.0352,1000
geom_160,16.55,18.18,11.19,0.91,2.04,1.92,14.0,0.76777,0.26643,0.0519,1000
geom_160,16.55,18.18,11.19,0.91,2.04,1.92,2.0,0.13246,0.05906,-0.00043,1000
geom_160,16.55,18.18,11.19,0.91,2.04,1.92,5.0,0.32322,0.09177,0.00524,1000
geom_160,16.55,18.18,11.19,0.91,2.04,1.92,8.0,0.49757,0.14262,0.0172,1000
geom_161,14.59,16.69,13.1,2.39,2.64,3.39,-1.0,0.00669,0.05618,-0.01034,1000
geom_161,14.59,16.69,13.1,2.39,2.64,3.39,-4.0,-0.09664,0.06148,-0.01982,201
geom_161,14.59,16.69,13.1,2.39,2.64,3.39,11.0,0.63117,0.2104,0.03659,1000
geom_161,14.59,16.69,13.1,2.39,2.64,3.39,14.0,0.75594,0.2727,0.05121,1000
geom_161,14.59,16.69,13.1,2.39,2.64,3.39,2.0,0.17369,0.08082,-0.0098,1000
geom_161,14.59,16.69,13.1,2.39,2.64,3.39,5.0,0.35709,0.11662,-0.00174,1000
geom_161,14.59,16.69,13.1,2.39,2.64,3.39,8.0,0.49966,0.15844,0.01725,1000
geom_162,17.99,15.35,12.87,5.56,2.81,2.16,-1.0,0.01195,0.0519,-0.0128,1000
geom_162,17.99,15.35,12.87,5.56,2.81,2.16,-4.0,-0.08348,0.05948,-0.02481,235
geom_162,17.99,15.35,12.87,5.56,2.81,2.16,11.0,0.60179,0.18624,0.04436,1000
geom_162,17.99,15.35,12.87,5.56,2.81,2.16,14.0,0.73157,0.24614,0.06291,1000
geom_162,17.99,15.35,12.87,5.56,2.81,2.16,2.0,0.14363,0.06164,-0.0012,1000
geom_162,17.99,15.35,12.87,5.56,2.81,2.16,5.0,0.30046,0.08935,0.01338,1000
geom_162,17.99,15.35,12.87,5.56,2.81,2.16,8.0,0.45391,0.13185,0.02798,1000
geom_163,19.92,14.44,6.61,2.15,2.15,1.75,-1.0,0.03989,0.04768,-0.02697,1000
geom_163,19.92,14.44,6.61,2.15,2.15,1.75,-4.0,-0.07245,0.05139,-0.03413,1000
geom_163,19.92,14.44,6.61,2.15,2.15,1.75,2.0,0.22272,0.0616,-0.02379,1000
geom_163,19.92,14.44,6.61,2.15,2.15,1.75,5.0,0.37992,0.09206,-0.00895,1000
geom_163,19.92,14.44,6.61,2.15,2.15,1.75,8.0,0.50084,0.12198,0.01504,1000
geom_164,11.77,14.79,8.73,3.67,3.18,1.72,-1.0,0.05473,0.0596,-0.02962,1000
geom_164,11.77,14.79,8.73,3.67,3.18,1.72,-4.0,-0.07793,0.05954,-0.03114,186
geom_164,11.77,14.79,8.73,3.67,3.18,1.72,11.0,0.70206,0.20179,0.02549,1000
geom_164,11.77,14.79,8.73,3.67,3.18,1.72,14.0,0.83668,0.2633,0.04788,1000
geom_164,11.77,14.79,8.73,3.67,3.18,1.72,2.0,0.21439,0.07224,-0.02225,1000
geom_164,11.77,14.79,8.73,3.67,3.18,1.72,5.0,0.39794,0.10747,-0.01376,1000
geom_164,11.77,14.79,8.73,3.67,3.18,1.72,8.0,0.55604,0.15027,0.00374,1000
geom_165,10.51,17.36,8.06,3.51,3.29,1.89,-1.0,0.00513,0.06132,-0.0175,325
geom_165,10.51,17.36,8.06,3.51,3.29,1.89,-4.0,-0.10969,0.06773,-0.02268,187
geom_165,10.51,17.36,8.06,3.51,3.29,1.89,11.0,0.69535,0.21206,0.01791,1000
geom_165,10.51,17.36,8.06,3.51,3.29,1.89,14.0,0.83491,0.26921,0.0411,1000
geom_165,10.51,17.36,8.06,3.51,3.29,1.89,2.0,0.17233,0.07543,-0.01429,1000
geom_165,10.51,17.36,8.06,3.51,3.29,1.89,5.0,0.35294,0.10613,-0.00788,1000
geom_165,10.51,17.36,8.06,3.51,3.29,1.89,8.0,0.53815,0.15846,-0.00027,1000
geom_166,18.54,19.62,15.28,1.97,2.03,3.47,-1.0,-0.00217,0.05554,-0.0048,1000
geom_166,18.54,19.62,15.28,1.97,2.03,3.47,-4.0,-0.09105,0.06418,-0.01821,255
geom_166,18.54,19.62,15.28,1.97,2.03,3.47,11.0,0.54123,0.18344,0.05122,1000
geom_166,18.54,19.62,15.28,1.97,2.03,3.47,14.0,0.68786,0.25837,0.05811,1000
geom_166,18.54,19.62,15.28,1.97,2.03,3.47,2.0,0.11048,0.06115,0.00963,1000
geom_166,18.54,19.62,15.28,1.97,2.03,3.47,5.0,0.26598,0.09086,0.02435,1000
geom_166,18.54,19.62,15.28,1.97,2.03,3.47,8.0,0.4047,0.13178,0.04134,1000
geom_167,22.44,19.66,15.06,3.65,1.83,2.47,-1.0,-0.00285,0.05342,-0.00562,1000
geom_167,22.44,19.66,15.06,3.65,1.83,2.47,-4.0,-0.09009,0.06371,-0.0205,1000
geom_167,22.44,19.66,15.06,3.65,1.83,2.47,11.0,0.53874,0.17948,0.05933,1000
geom_167,22.44,19.66,15.06,3.65,1.83,2.47,14.0,0.66851,0.25178,0.06795,1000
geom_167,22.44,19.66,15.06,3.65,1.83,2.47,2.0,0.10743,0.05929,0.01025,1000
geom_167,22.44,19.66,15.06,3.65,1.83,2.47,5.0,0.24496,0.08248,0.02835,1000
geom_167,22.44,19.66,15.06,3.65,1.83,2.47,8.0,0.39088,0.11942,0.04579,1000
geom_168,10.73,18.07,10.47,5.0,2.83,3.44,-1.0,0.0317,0.06457,-0.01964,348
geom_168,10.73,18.07,10.47,5.0,2.83,3.44,-4.0,-0.09478,0.06556,-0.02271,236
geom_168,10.73,18.07,10.47,5.0,2.83,3.44,11.0,0.67154,0.20588,0.02479,1000
geom_168,10.73,18.07,10.47,5.0,2.83,3.44,14.0,0.83105,0.2783,0.04173,482
geom_168,10.73,18.07,10.47,5.0,2.83,3.44,2.0,0.17278,0.07147,-0.00869,1000
geom_168,10.73,18.07,10.47,5.0,2.83,3.44,5.0,0.33021,0.09989,0.00074,1000
geom_168,10.73,18.07,10.47,5.0,2.83,3.44,8.0,0.49488,0.14286,0.0124,1000
geom_169,22.47,18.92,13.17,5.09,3.25,3.58,-1.0,0.00996,0.05079,-0.01079,220
geom_169,22.47,18.92,13.17,5.09,3.25,3.58,-4.0,-0.08367,0.06045,-0.02482,270
geom_169,22.47,18.92,13.17,5.09,3.25,3.58,11.0,0.56735,0.18205,0.05136,1000
geom_169,22.47,18.92,13.17,5.09,3.25,3.58,14.0,0.69292,0.24258,0.07011,1000
geom_169,22.47,18.92,13.17,5.09,3.25,3.58,2.0,0.12477,0.05646,0.00347,1000
geom_169,22.47,18.92,13.17,5.09,3.25,3.58,5.0,0.28302,0.08335,0.01713,1000
geom_169,22.47,18.92,13.17,5.09,3.25,3.58,8.0,0.43458,0.1294,0.03199,1000
geom_170,13.26,18.01,13.8,4.04,3.08,2.02,-1.0,0.01172,0.05752,-0.00976,207
geom_170,13.26,18.01,13.8,4.04,3.08,2.02,-4.0,-0.08386,0.06454,-0.01949,215
geom_170,13.26,18.01,13.8,4.04,3.08,2.02,11.0,0.65193,0.22133,0.03217,1000
geom_170,13.26,18.01,13.8,4.04,3.08,2.02,14.0,0.78871,0.28832,0.04689,1000
geom_170,13.26,18.01,13.8,4.04,3.08,2.02,2.0,0.14837,0.07223,-0.00258,1000
geom_170,13.26,18.01,13.8,4.04,3.08,2.02,5.0,0.32865,0.11066,0.00548,1000
geom_170,13.26,18.01,13.8,4.04,3.08,2.02,8.0,0.50016,0.16073,0.01665,1000
geom_171,15.11,13.99,11.09,2.21,1.81,1.91,-1.0,0.00545,0.05341,-0.01302,1000
geom_171,15.11,13.99,11.09,2.21,1.81,1.91,-4.0,-0.10869,0.05867,-0.02268,1000
geom_171,15.11,13.99,11.09,2.21,1.81,1.91,11.0,0.61534,0.19278,0.04394,1000
geom_171,15.11,13.99,11.09,2.21,1.81,1.91,14.0,0.74001,0.25481,0.0606,1000
geom_171,15.11,13.99,11.09,2.21,1.81,1.91,2.0,0.16414,0.06709,-0.00461,1000
geom_171,15.11,13.99,11.09,2.21,1.81,1.91,5.0,0.33381,0.09891,0.00789,1000
geom_171,15.11,13.99,11.09,2.21,1.81,1.91,8.0,0.47861,0.1395,0.02725,1000
geom_172,21.34,14.86,11.84,2.58,1.99,2.8,-1.0,-0.00179,0.05187,-0.01064,1000
geom_172,21.34,14.86,11.84,2.58,1.99,2.8,-4.0,-0.10932,0.05733,-0.02248,320
geom_172,21.34,14.86,11.84,2.58,1.99,2.8,11.0,0.57476,0.18446,0.05336,1000
geom_172,21.34,14.86,11.84,2.58,1.99,2.8,14.0,0.68737,0.24147,0.07007,1000
geom_172,21.34,14.86,11.84,2.58,1.99,2.8,2.0,0.13047,0.06205,0.00483,1000
geom_172,21.34,14.86,11.84,2.58,1.99,2.8,5.0,0.31086,0.09254,0.01407,1000
geom_172,21.34,14.86,11.84,2.58,1.99,2.8,8.0,0.45006,0.13456,0.03463,1000
geom_173,11.73,14.12,8.37,3.75,1.78,1.92,-1.0,0.06839,0.06087,-0.03163,1000
geom_173,11.73,14.12,8.37,3.75,1.78,1.92,-4.0,-0.05217,0.05883,-0.03292,365
geom_173,11.73,14.12,8.37,3.75,1.78,1.92,11.0,0.72643,0.21124,0.02015,1000
geom_173,11.73,14.12,8.37,3.75,1.78,1.92,14.0,0.86157,0.27522,0.04292,214
geom_173,11.73,14.12,8.37,3.75,1.78,1.92,2.0,0.22926,0.07685,-0.02544,1000
geom_173,11.73,14.12,8.37,3.75,1.78,1.92,5.0,0.4397,0.12229,-0.02447,1000
geom_173,11.73,14.12,8.37,3.75,1.78,1.92,8.0,0.58972,0.16284,-0.00416,1000
geom_174,14.39,16.59,11.91,5.03,1.72,2.42,-1.0,0.0332,0.0531,-0.01459,245
geom_174,14.39,16.59,11.91,5.03,1.72,2.42,-4.0,-0.05185,0.05852,-0.02539,215
geom_174,14.39,16.59,11.91,5.03,1.72,2.42,11.0,0.65146,0.20424,0.03525,1000
geom_174,14.39,16.59,11.91,5.03,1.72,2.42,14.0,0.7948,0.27098,0.05387,1000
geom_174,14.39,16.59,11.91,5.03,1.72,2.42,2.0,0.16754,0.06892,-0.00738,1000
geom_174,14.39,16.59,11.91,5.03,1.72,2.42,5.0,0.32693,0.09519,0.00728,1000
geom_174,14.39,16.59,11.91,5.03,1.72,2.42,8.0,0.49119,0.1434,0.02029,1000
geom_175,21.68,16.06,12.89,2.08,2.2,2.81,-1.0,0.00179,0.05101,-0.01144,1000
geom_175,21.68,16.06,12.89,2.08,2.2,2.81,-4.0,-0.09698,0.05807,-0.02421,212
geom_175,21.68,16.06,12.89,2.08,2.2,2.81,11.0,0.55751,0.17178,0.05081,1000
geom_175,21.68,16.06,12.89,2.08,2.2,2.81,14.0,0.6767,0.23049,0.06405,1000
geom_175,21.68,16.06,12.89,2.08,2.2,2.81,2.0,0.12521,0.06027,0.0022,1000
geom_175,21.68,16.06,12.89,2.08,2.2,2.81,5.0,0.28145,0.08594,0.01834,1000
geom_175,21.68,16.06,12.89,2.08,2.2,2.81,8.0,0.43305,0.12896,0.03298,1000
geom_176,9.73,15.39,10.51,3.26,3.32,3.06,-1.0,0.09595,0.07248,-0.03986,1000
geom_176,9.73,15.39,10.51,3.26,3.32,3.06,-4.0,-0.0427,0.07075,-0.04502,1000
geom_176,9.73,15.39,10.51,3.26,3.32,3.06,11.0,0.7072,0.21698,0.02413,1000
geom_176,9.73,15.39,10.51,3.26,3.32,3.06,14.0,0.84389,0.28288,0.04371,1000
geom_176,9.73,15.39,10.51,3.26,3.32,3.06,2.0,0.25506,0.09146,-0.03132,1000
geom_176,9.73,15.39,10.51,3.26,3.32,3.06,5.0,0.42332,0.12621,-0.01936,1000
geom_176,9.73,15.39,10.51,3.26,3.32,3.06,8.0,0.57142,0.16785,0.00088,1000
geom_177,20.67,14.51,11.35,2.44,3.09,2.6,-1.0,0.01393,0.05475,-0.01679,1000
geom_177,20.67,14.51,11.35,2.44,3.09,2.6,-4.0,-0.10439,0.05643,-0.02596,1000
geom_177,20.67,14.51,11.35,2.44,3.09,2.6,11.0,0.5706,0.17891,0.05276,1000
geom_177,20.67,14.51,11.35,2.44,3.09,2.6,14.0,0.68109,0.23503,0.06854,1000
geom_177,20.67,14.51,11.35,2.44,3.09,2.6,2.0,0.14356,0.0593,0.00212,596
geom_177,20.67,14.51,11.35,2.44,3.09,2.6,5.0,0.31993,0.09351,0.01093,1000
geom_177,20.67,14.51,11.35,2.44,3.09,2.6,8.0,0.44994,0.13158,0.03295,1000
geom_178,20.29,14.05,8.9,1.15,1.69,2.19,-1.0,0.04056,0.0491,-0.02377,1000
geom_178,20.29,14.05,8.9,1.15,1.69,2.19,-4.0,-0.06364,0.05174,-0.03508,1000
geom_178,20.29,14.05,8.9,1.15,1.69,2.19,11.0,0.60761,0.17248,0.04737,1000
geom_178,20.29,14.05,8.9,1.15,1.69,2.19,14.0,0.72833,0.23096,0.06831,1000
geom_178,20.29,14.05,8.9,1.15,1.69,2.19,2.0,0.18093,0.05869,-0.0088,1000
geom_178,20.29,14.05,8.9,1.15,1.69,2.19,5.0,0.36143,0.09286,-0.00109,1000
geom_178,20.29,14.05,8.9,1.15,1.69,2.19,8.0,0.48795,0.12698,0.02304,1000
geom_179,12.38,16.08,7.43,5.23,2.91,2.97,-1.0,0.0493,0.06279,-0.02925,1000
geom_179,12.38,16.08,7.43,5.23,2.91,2.97,-4.0,-0.08494,0.05965,-0.02725,235
geom_179,12.38,16.08,7.43,5.23,2.91,2.97,11.0,0.69221,0.20179,0.01714,1000
geom_179,12.38,16.08,7.43,5.23,2.91,2.97,14.0,0.83836,0.26008,0.04041,1000
geom_179,12.38,16.08,7.43,5.23,2.91,2.97,2.0,0.22293,0.08105,-0.02526,1000
geom_179,12.38,16.08,7.43,5.23,2.91,2.97,5.0,0.39182,0.11315,-0.01729,1000
geom_179,12.38,16.08,7.43,5.23,2.91,2.97,8.0,0.54847,0.15553,-0.00356,1000
geom_180,16.16,18.84,16.02,3.27,3.02,2.93,-1.0,-0.01476,0.05824,-0.00227,299
geom_180,16.16,18.84,16.02,3.27,3.02,2.93,-4.0,-0.10982,0.06754,-0.01446,243
geom_180,16.16,18.84,16.02,3.27,3.02,2.93,11.0,0.58355,0.20511,0.04101,1000
geom_180,16.16,18.84,16.02,3.27,3.02,2.93,14.0,0.71701,0.27018,0.05164,1000
geom_180,16.16,18.84,16.02,3.27,3.02,2.93,2.0,0.10468,0.06548,0.0097,1000
geom_180,16.16,18.84,16.02,3.27,3.02,2.93,5.0,0.26244,0.09372,0.02205,1000
geom_180,16.16,18.84,16.02,3.27,3.02,2.93,8.0,0.42144,0.1412,0.03351,1000
geom_181,16.75,14.91,9.82,5.82,1.65,2.17,-1.0,0.0318,0.0501,-0.01856,1000
geom_181,16.75,14.91,9.82,5.82,1.65,2.17,-4.0,-0.06414,0.05513,-0.02784,229
geom_181,16.75,14.91,9.82,5.82,1.65,2.17,11.0,0.65836,0.19483,0.03467,1000
geom_181,16.75,14.91,9.82,5.82,1.65,2.17,14.0,0.79468,0.25775,0.05632,1000
geom_181,16.75,14.91,9.82,5.82,1.65,2.17,2.0,0.17515,0.06033,-0.0089,1000
geom_181,16.75,14.91,9.82,5.82,1.65,2.17,5.0,0.3545,0.09435,-0.00176,1000
geom_181,16.75,14.91,9.82,5.82,1.65,2.17,8.0,0.51267,0.13993,0.01435,1000
geom_182,15.36,19.01,15.67,5.04,1.81,3.31,-1.0,0.00279,0.05589,-0.00501,225
geom_182,15.36,19.01,15.67,5.04,1.81,3.31,-4.0,-0.08185,0.06516,-0.01818,288
geom_182,15.36,19.01,15.67,5.04,1.81,3.31,11.0,0.56151,0.19023,0.04481,1000
geom_182,15.36,19.01,15.67,5.04,1.81,3.31,14.0,0.71477,0.26284,0.05265,1000
geom_182,15.36,19.01,15.67,5.04,1.81,3.31,2.0,0.1136,0.06336,0.00725,1000
geom_182,15.36,19.01,15.67,5.04,1.81,3.31,5.0,0.26775,0.09349,0.01861,1000
geom_182,15.36,19.01,15.67,5.04,1.81,3.31,8.0,0.4171,0.13776,0.03178,1000
geom_183,9.21,19.79,11.29,4.8,3.18,1.65,-1.0,-0.0067,0.06264,-0.00871,1000
geom_183,9.21,19.79,11.29,4.8,3.18,1.65,-4.0,-0.10108,0.07196,-0.01668,217
geom_183,9.21,19.79,11.29,4.8,3.18,1.65,11.0,0.69142,0.22649,0.01495,1000
geom_183,9.21,19.79,11.29,4.8,3.18,1.65,14.0,0.85416,0.30188,0.0305,1000
geom_183,9.21,19.79,11.29,4.8,3.18,1.65,2.0,0.13497,0.07193,-0.00366,1000
geom_183,9.21,19.79,11.29,4.8,3.18,1.65,5.0,0.30602,0.10093,0.00213,1000
geom_183,9.21,19.79,11.29,4.8,3.18,1.65,8.0,0.51113,0.16069,0.00384,1000
geom_184,13.09,13.77,8.59,2.11,2.16,3.51,-1.0,0.0726,0.05835,-0.03367,1000
geom_184,13.09,13.77,8.59,2.11,2.16,3.51,-4.0,-0.05365,0.0539,-0.03425,588
geom_184,13.09,13.77,8.59,2.11,2.16,3.51,11.0,0.68024,0.19396,0.03154,245
geom_184,13.09,13.77,8.59,2.11,2.16,3.51,14.0,0.81026,0.25592,0.05368,227
geom_184,13.09,13.77,8.59,2.11,2.16,3.51,2.0,0.25199,0.08144,-0.03054,1000
geom_184,13.09,13.77,8.59,2.11,2.16,3.51,5.0,0.40787,0.10972,-0.01454,1000
geom_184,13.09,13.77,8.59,2.11,2.16,3.51,8.0,0.54606,0.14479,0.00784,1000
geom_185,10.61,16.47,10.86,3.86,2.14,1.72,-1.0,0.02892,0.05673,-0.01588,1000
geom_185,10.61,16.47,10.86,3.86,2.14,1.72,-4.0,-0.06901,0.06166,-0.02278,189
geom_185,10.61,16.47,10.86,3.86,2.14,1.72,11.0,0.7222,0.23065,0.01846,1000
geom_185,10.61,16.47,10.86,3.86,2.14,1.72,14.0,0.85884,0.29632,0.03911,1000
geom_185,10.61,16.47,10.86,3.86,2.14,1.72,2.0,0.17557,0.07115,-0.01117,1000
geom_185,10.61,16.47,10.86,3.86,2.14,1.72,5.0,0.37433,0.11278,-0.00953,1000
geom_185,10.61,16.47,10.86,3.86,2.14,1.72,8.0,0.56894,0.17147,-0.00073,1000
geom_186,12.29,13.31,6.52,4.26,1.98,3.21,-1.0,0.08169,0.06241,-0.03873,1000
geom_186,12.29,13.31,6.52,4.26,1.98,3.21,-4.0,-0.06877,0.05856,-0.03831,1000
geom_186,12.29,13.31,6.52,4.26,1.98,3.21,11.0,0.69593,0.18927,0.02486,222
geom_186,12.29,13.31,6.52,4.26,1.98,3.21,2.0,0.26015,0.07989,-0.03326,1000
geom_186,12.29,13.31,6.52,4.26,1.98,3.21,5.0,0.42247,0.11067,-0.02183,1000
geom_186,12.29,13.31,6.52,4.26,1.98,3.21,8.0,0.55663,0.144,0.00015,1000
geom_187,9.09,19.2,12.94,4.39,2.19,1.95,-1.0,0.0208,0.07245,-0.01733,1000
geom_187,9.09,19.2,12.94,4.39,2.19,1.95,-4.0,-0.08348,0.07675,-0.02349,1000
geom_187,9.09,19.2,12.94,4.39,2.19,1.95,11.0,0.67071,0.22411,0.02392,1000
geom_187,9.09,19.2,12.94,4.39,2.19,1.95,14.0,0.8322,0.30467,0.03455,1000
geom_187,9.09,19.2,12.94,4.39,2.19,1.95,2.0,0.16846,0.08226,-0.00945,1000
geom_187,9.09,19.2,12.94,4.39,2.19,1.95,5.0,0.33515,0.11158,0.00031,1000
geom_187,9.09,19.2,12.94,4.39,2.19,1.95,8.0,0.50925,0.16046,0.01078,1000
geom_188,15.4,13.29,6.65,2.24,2.03,3.18,-1.0,0.08203,0.05529,-0.03732,1000
geom_188,15.4,13.29,6.65,2.24,2.03,3.18,-4.0,-0.06515,0.05182,-0.03633,1000
geom_188,15.4,13.29,6.65,2.24,2.03,3.18,11.0,0.65825,0.17631,0.03562,1000
geom_188,15.4,13.29,6.65,2.24,2.03,3.18,14.0,0.78618,0.23358,0.05967,189
geom_188,15.4,13.29,6.65,2.24,2.03,3.18,2.0,0.24079,0.0693,-0.02716,1000
geom_188,15.4,13.29,6.65,2.24,2.03,3.18,5.0,0.38608,0.09572,-0.0108,163
geom_188,15.4,13.29,6.65,2.24,2.03,3.18,8.0,0.52311,0.13157,0.01089,155
geom_189,22.97,19.3,12.94,4.25,2.58,2.18,-1.0,0.01461,0.05105,-0.01245,243
geom_189,22.97,19.3,12.94,4.25,2.58,2.18,-4.0,-0.07507,0.06083,-0.02614,268
geom_189,22.97,19.3,12.94,4.25,2.58,2.18,11.0,0.56663,0.17926,0.05063,1000
geom_189,22.97,19.3,12.94,4.25,2.58,2.18,14.0,0.6958,0.24411,0.06717,1000
geom_189,22.97,19.3,12.94,4.25,2.58,2.18,2.0,0.1258,0.05501,0.00275,1000
geom_189,22.97,19.3,12.94,4.25,2.58,2.18,5.0,0.29419,0.0813,0.01347,1000
geom_189,22.97,19.3,12.94,4.25,2.58,2.18,8.0,0.43257,0.12345,0.03222,1000
geom_190,17.15,17.82,8.34,5.8,3.03,2.68,-1.0,0.00573,0.05008,-0.01524,1000
geom_190,17.15,17.82,8.34,5.8,3.03,2.68,-4.0,-0.0902,0.05961,-0.0257,264
geom_190,17.15,17.82,8.34,5.8,3.03,2.68,11.0,0.6137,0.17182,0.03234,1000
geom_190,17.15,17.82,8.34,5.8,3.03,2.68,14.0,0.77454,0.23665,0.05019,1000
geom_190,17.15,17.82,8.34,5.8,3.03,2.68,2.0,0.15943,0.06009,-0.00804,1000
geom_190,17.15,17.82,8.34,5.8,3.03,2.68,5.0,0.31932,0.08675,0.00236,1000
geom_190,17.15,17.82,8.34,5.8,3.03,2.68,8.0,0.46015,0.11981,0.01685,1000
geom_191,17.21,17.29,9.75,3.33,2.47,2.02,-1.0,0.00374,0.05035,-0.01391,392
geom_191,17.21,17.29,9.75,3.33,2.47,2.02,-4.0,-0.09365,0.05935,-0.02423,213
geom_191,17.21,17.29,9.75,3.33,2.47,2.02,11.0,0.63612,0.18202,0.03865,1000
geom_191,17.21,17.29,9.75,3.33,2.47,2.02,14.0,0.78186,0.24962,0.05754,1000
geom_191,17.21,17.29,9.75,3.33,2.47,2.02,2.0,0.1471,0.0596,-0.00512,1000
geom_191,17.21,17.29,9.75,3.33,2.47,2.02,5.0,0.32229,0.08841,0.00533,1000
geom_191,17.21,17.29,9.75,3.33,2.47,2.02,8.0,0.48392,0.13086,0.01906,1000
geom_192,20.99,19.71,13.08,0.89,2.26,3.52,-1.0,-0.00447,0.05221,-0.00824,256
geom_192,20.99,19.71,13.08,0.89,2.26,3.52,-4.0,-0.10386,0.06142,-0.02097,248
